CoM ID,Common Name,Scientific Name,Genus,Family,Diameter Breast Height,Year Planted,Date Planted,Age Description,Useful Life Expectency,Useful Life Expectency Value,Precinct,Located in,UploadDate,CoordinateLocation,Latitude,Longitude,Easting,Northing
1046802,English Ash,Fraxinus excelsior,Fraxinus,Oleaceae,NA,1900,1/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.787643305274905, 144.94484647082552)",-37.78764331,144.9448465,319034.18,5815756.82
1058788,London Plane,Platanus x acerifolia,Platanus,Platanaceae,17,1900,2/1/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.80574177523347, 144.96620959435447)",-37.80574178,144.9662096,320959.21,5813789.66
1063870,Silky Oak,Grevillea robusta,Grevillea,Proteaceae,53,2000,1/1/00,Mature,11-20 years,20,NA,Park,30/9/20,"(-37.80675629557559, 144.97319110117846)",-37.8067563,144.9731911,321576.32,5813690.44
1033033,European Olive,Olea europaea,Olea,Oleaceae,60,1900,2/1/00,Mature,21-30 years,30,NA,Park,30/9/20,"(-37.82555888035916, 144.97669499153506)",-37.82555888,144.976695,321930,5811610.68
1024280,Cyprus Plane,Platanus orientalis,Platanus,Platanaceae,54,1900,1/1/00,Mature,21-30 years,30,NA,Street,30/9/20,"(-37.81751866758879, 144.95539432432355)",-37.81751867,144.9553943,320035.61,5812462.04
1063323,London Plane,Platanus x acerifolia,Platanus,Platanaceae,21,2000,1/1/00,Semi-Mature,6-10 years (>50% canopy),10,NA,Street,30/9/20,"(-37.82173943030866, 144.95268342500202)",-37.82173943,144.9526834,319807.24,5811988.45
1025865,London Plane,Platanus x acerifolia,Platanus,Platanaceae,56,1900,1/1/00,Mature,6-10 years (>50% canopy),10,NA,Street,30/9/20,"(-37.80890844428427, 144.97593909464922)",-37.80890844,144.9759391,321823.43,5813456.87
1063638,White Poplar,Populus alba,Populus,Salicaceae,NA,1900,1/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.791011677666084, 144.92263908597855)",-37.79101168,144.9226391,317086.81,5815339.81
1061683,London Plane,Platanus x acerifolia,Platanus,Platanaceae,10,1900,1/1/00,Juvenile,11-20 years,20,NA,Street,30/9/20,"(-37.81091146786258, 144.9665435689893)",-37.81091147,144.9665436,321001.1,5813216.64
1057550,Hedge Maple,Acer campestre,Acer,Sapindaceae,12,1900,1/1/00,Semi-Mature,11-20 years,20,NA,Park,30/9/20,"(-37.79100805159708, 144.92295465265485)",-37.79100805,144.9229547,317114.59,5815340.83
1023970,London Plane,Platanus x acerifolia,Platanus,Platanaceae,15,1900,1/1/00,Semi-Mature,31-60 years,60,NA,Street,30/9/20,"(-37.8083964729718, 144.96607451099663)",-37.80839647,144.9660745,320953.73,5813494.82
1021098,Pyramid Tree,Lagunaria patersonia,Lagunaria,Malvaceae,56,1900,2/1/00,Mature,21-30 years,30,NA,Street,30/9/20,"(-37.79442103598967, 144.9714632178879)",-37.79442104,144.9714632,321394.48,5815055.93
1062696,English Elm,Ulmus procera,Ulmus,Ulmaceae,21,1900,2/1/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.80060100341779, 144.96646509956184)",-37.800601,144.9664651,320969.29,5814360.6
1043416,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,NA,1900,2/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.79227622049858, 144.9505123063291)",-37.79227622,144.9505123,319544.41,5815253.68
1040275,Cabbage Tree,Cordyline australis,Cordyline,Asparagaceae,30,1900,2/1/00,Mature,6-10 years (<50% canopy),10,NA,Park,30/9/20,"(-37.81146581443022, 144.98161478740977)",-37.81146581,144.9816148,322329.24,5813183.9
1057626,White Poplar,Populus alba,Populus,Salicaceae,41,1900,1/1/00,Mature,6-10 years (>50% canopy),10,NA,Park,30/9/20,"(-37.790988474957125, 144.9226520001636)",-37.79098847,144.922652,317087.89,5815342.41
1021740,London Plane,Platanus x acerifolia,Platanus,Platanaceae,33,1900,2/1/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.7987345476095, 144.96591050120085)",-37.79873455,144.9659105,320915.95,5814566.65
1060636,Algerian Oak,Quercus canariensis,Quercus,Fagaceae,10,2000,1/1/00,Juvenile,61+ years,80,NA,Park,30/9/20,"(-37.80221165002768, 144.97026093861808)",-37.80221165,144.9702609,321307.39,5814189.14
1059921,London Plane,Platanus x acerifolia,Platanus,Platanaceae,28,1900,2/1/00,Semi-Mature,11-20 years,20,NA,Street,30/9/20,"(-37.80395122349996, 144.9325971766168)",-37.80395122,144.9325972,317995.49,5813923.4
1062871,UNKNOWN,UNKNOWN UNKNOWN,UNKNOWN,UNKNOWN,NA,1900,2/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.82265329439006, 144.9110399254954)",-37.82265329,144.9110399,316143.89,5811805.87
1024093,London Plane,Platanus x acerifolia,Platanus,Platanaceae,51,1900,2/1/00,Mature,21-30 years,30,NA,Street,30/9/20,"(-37.81426501462438, 144.95745269163285)",-37.81426501,144.9574527,320208.91,5812827.05
1024625,London Plane,Platanus x acerifolia,Platanus,Platanaceae,51,1900,1/1/00,Mature,11-20 years,20,NA,Street,30/9/20,"(-37.81708128683068, 144.960728732483)",-37.81708129,144.9607287,320504.13,5812520.84
1036151,Lilly Pilly,Syzygium smithii,Syzygium,Myrtaceae,72,1900,2/1/00,Mature,11-20 years,20,NA,Park,30/9/20,"(-37.83892850930986, 144.9782722499991)",-37.83892851,144.9782722,322100.95,5810130.11
1061788,Judas Tree,Cercis siliquastrum,Cercis,Fabaceae,10,1900,2/1/00,Juvenile,61+ years,80,NA,Park,30/9/20,"(-37.809433058288114, 144.95345946042076)",-37.80943306,144.9534595,319845.63,5813355.54
1014270,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,21,1900,2/1/00,Semi-Mature,6-10 years (<50% canopy),10,NA,Street,30/9/20,"(-37.80913963956588, 144.94928473280845)",-37.80913964,144.9492847,319477.38,5813380.04
1062814,Elm,Ulmus unknown,Ulmus,Ulmaceae,108,2000,1/1/00,Mature,11-20 years,20,NA,Street,30/9/20,"(-37.82836868704203, 144.98802899593528)",-37.82836869,144.988029,322934.32,5811320.44
1063180,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,25,2000,1/1/00,Semi-Mature,31-60 years,60,NA,Street,30/9/20,"(-37.825261311644184, 144.94464613382146)",-37.82526131,144.9446461,319108.37,5811582.1
1063308,Hill¿s Weeping Fig,Ficus microcarpa,Ficus,Moraceae,27,1900,2/1/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.82272596833373, 144.95203188857283)",-37.82272597,144.9520319,319752.29,5811877.72
1019631,Maidenhair Tree,Ginkgo biloba,Ginkgo,Ginkgoaceae,9,1900,1/1/00,Semi-Mature,31-60 years,60,NA,Street,30/9/20,"(-37.79736707433339, 144.95286034965335)",-37.79736707,144.9528603,319763.55,5814693.3
1062206,Small-leaved Linden,Tilia cordata,Tilia,Malvaceae,14,1900,1/1/00,Juvenile,61+ years,80,NA,Park,30/9/20,"(-37.811441198482626, 144.9872578530157)",-37.8114412,144.9872579,322825.97,5813197.35
1043137,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,NA,1900,2/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.79263066988166, 144.9508084455754)",-37.79263067,144.9508084,319571.35,5815214.92
1043534,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,NA,1900,2/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.791649400996135, 144.9494221922871)",-37.7916494,144.9494222,319446.89,5815321.13
1031892,Weeping Myrtle,Syzygium floribundum,Syzygium,Myrtaceae,NA,1900,2/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.83224914665495, 144.975847305789)",-37.83224915,144.9758473,321871.48,5810866.67
1028450,London Plane,Platanus x acerifolia,Platanus,Platanaceae,33,1900,2/1/00,Semi-Mature,6-10 years (>50% canopy),10,NA,Street,30/9/20,"(-37.847345611238794, 144.9797498966369)",-37.84734561,144.9797499,322251.2,5809198.91
1037430,Canary Island Date Palm,Phoenix canariensis,Phoenix,Arecaceae,NA,1900,1/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.809711751776035, 144.97370151103496)",-37.80971175,144.9737015,321628.37,5813363.46
1022041,Huntingdon Elm,Ulmus x hollandica,Ulmus,Ulmaceae,51,1900,2/1/00,Mature,1-5 years (<50% canopy),5,NA,Street,30/9/20,"(-37.79386132440552, 144.9652474097381)",-37.79386132,144.9652474,320845.79,5815106.14
1020671,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,37,1900,2/1/00,Semi-Mature,11-20 years,20,NA,Street,30/9/20,"(-37.77979372749755, 144.94239681809492)",-37.77979373,144.9423968,318799.28,5816623.11
1058799,London Plane,Platanus x acerifolia,Platanus,Platanaceae,15,2000,7/4/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.80937462461519, 144.96417711439054)",-37.80937462,144.9641771,320789.05,5813382.64
1024048,London Plane,Platanus x acerifolia,Platanus,Platanaceae,42,1900,1/1/00,Mature,6-10 years (>50% canopy),10,NA,Street,30/9/20,"(-37.81876576214834, 144.95977151444146)",-37.81876576,144.9597715,320423.95,5812332.08
1046825,English Ash,Fraxinus excelsior,Fraxinus,Oleaceae,NA,1900,1/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.787170859847215, 144.9457889905683)",-37.78717086,144.945789,319116.03,5815811.07
1057713,English Elm,Ulmus procera,Ulmus,Ulmaceae,NA,1900,1/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.79201569979338, 144.92106246097185)",-37.7920157,144.9210625,316950.45,5815225.31
1018228,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,30,1900,2/1/00,Semi-Mature,31-60 years,60,NA,Street,30/9/20,"(-37.79480906129619, 144.94437443743197)",-37.79480906,144.9443744,319010.1,5814960.75
1062894,Red Flowering Yellow Gum,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,8,1900,1/1/00,Juvenile,31-60 years,60,NA,Street,30/9/20,"(-37.823350255831535, 144.93800103769252)",-37.82335026,144.938001,318518.79,5811781.27
1023343,London Plane,Platanus x acerifolia,Platanus,Platanaceae,NA,1900,2/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.81038141259504, 144.9607238501841)",-37.81038141,144.9607239,320487.47,5813264.29
1033484,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,82,1900,1/1/00,Mature,61+ years,80,NA,Park,30/9/20,"(-37.82419979890516, 144.9765156843441)",-37.8241998,144.9765157,321910.95,5811761.15
1063120,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,15,2000,1/1/00,Semi-Mature,31-60 years,60,NA,Street,30/9/20,"(-37.828973278441794, 144.9012107775413)",-37.82897328,144.9012108,315294.46,5811085.16
1061381,Kanooka,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,NA,2000,1/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.805858168936574, 144.94792292094328)",-37.80585817,144.9479229,319349.49,5813741.54
1061703,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,31,2000,1/1/00,Semi-Mature,31-60 years,60,NA,Street,30/9/20,"(-37.8004105105579, 144.94323458045045)",-37.80041051,144.9432346,318923.41,5814336.97
1027508,London Plane,Platanus x acerifolia,Platanus,Platanaceae,17,1900,1/1/00,Semi-Mature,61+ years,80,NA,Park,30/9/20,"(-37.825851673419784, 144.97876747162908)",-37.82585167,144.9787675,322113.12,5811582.14
1024766,Cyprus Plane,Platanus orientalis,Platanus,Platanaceae,21,1900,1/1/00,Semi-Mature,1-5 years (<50% canopy),5,NA,Street,30/9/20,"(-37.8126368188604, 144.9614439865353)",-37.81263682,144.961444,320556.33,5813015.4
1024105,London Plane,Platanus x acerifolia,Platanus,Platanaceae,20,1900,1/1/00,Semi-Mature,6-10 years (>50% canopy),10,NA,Street,30/9/20,"(-37.81227575200322, 144.95680290923025)",-37.81227575,144.9568029,320146.88,5813046.54
1062076,Swamp or Bald Cypress,Taxodium distichum,Taxodium,Cupressaceae,15,2000,1/1/00,Semi-Mature,61+ years,80,NA,Park,30/9/20,"(-37.81187027690831, 144.97835335540628)",-37.81187028,144.9783534,322043.09,5813132.81
1062481,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,NA,1900,2/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.80419077044133, 144.95756174143318)",-37.80419077,144.9575617,320194.07,5813945.16
1070802,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,NA,2000,1/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.82775096723905, 144.90227930387883)",-37.82775097,144.9022793,315385.46,5811222.91
1057722,Brush Cherry,Syzygium paniculatum,Syzygium,Myrtaceae,17,1900,1/1/00,Semi-Mature,11-20 years,20,NA,Park,30/9/20,"(-37.79171514435597, 144.92126075722473)",-37.79171514,144.9212608,316967.17,5815259.05
1062466,Oak,Quercus unknown,Quercus,Fagaceae,10,2000,1/1/00,Juvenile,31-60 years,60,NA,Street,30/9/20,"(-37.801969273895, 144.9588763648594)",-37.80196927,144.9588764,320304.43,5814194.2
1022077,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,45,1900,2/1/00,Mature,31-60 years,60,NA,Street,30/9/20,"(-37.79445746461185, 144.96550360781353)",-37.79445746,144.9655036,320869.79,5815040.48
1061140,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,26,2000,1/1/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.82513447028497, 144.9667427341052)",-37.82513447,144.9667427,321052.99,5811638.75
1037345,Elm,Ulmus unknown,Ulmus,Ulmaceae,83,1900,2/1/00,Mature,21-30 years,30,NA,Park,30/9/20,"(-37.81192244088413, 144.98796518150738)",-37.81192244,144.9879652,322889.39,5813145.29
1059210,Algerian Oak,Quercus canariensis,Quercus,Fagaceae,18,2000,28/6/00,Semi-Mature,61+ years,80,NA,Street,30/9/20,"(-37.83597122801234, 144.98685535438793)",-37.83597123,144.9868554,322849.21,5810474.59
1014909,London Plane,Platanus x acerifolia,Platanus,Platanaceae,55,1900,1/1/00,Mature,11-20 years,20,NA,Street,30/9/20,"(-37.80068148663234, 144.94625482149593)",-37.80068149,144.9462548,319190,5814312.75
1037845,Ironbark,Eucalyptus sideroxylon,Eucalyptus,Myrtaceae,75,1900,2/1/00,Mature,31-60 years,60,NA,Park,30/9/20,"(-37.787804337911616, 144.9596644364681)",-37.78780434,144.9596644,320339.5,5815767.54
1058752,London Plane,Platanus x acerifolia,Platanus,Platanaceae,20,2000,25/5/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.793088343262255, 144.9674369765476)",-37.79308834,144.967437,321036.73,5815196.11
1024596,London Plane,Platanus x acerifolia,Platanus,Platanaceae,31,1900,1/1/00,Semi-Mature,6-10 years (<50% canopy),10,NA,Street,30/9/20,"(-37.818559952468306, 144.9606048804876)",-37.81855995,144.9606049,320496.81,5812356.52
1059408,Queensland kauri pine,Agathis robusta,Agathis,Araucariaceae,9,2000,16/12/00,Juvenile,61+ years,80,NA,Park,30/9/20,"(-37.786411644319124, 144.95968457459918)",-37.78641164,144.9596846,320337.9,5815922.12
1062958,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,27,2000,1/1/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.82320525370424, 144.90906985739397)",-37.82320525,144.9090699,315971.85,5811740.74
1018123,Brush Box,Lophostemon confertus,Lophostemon,Myrtaceae,26,1900,1/1/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.79258033163631, 144.94481153306918)",-37.79258033,144.9448115,319043.15,5815208.91
1058630,Golden Ash,Fraxinus excelsior,Fraxinus,Oleaceae,29,1900,1/1/00,Semi-Mature,6-10 years (<50% canopy),10,NA,Park,30/9/20,"(-37.81355143544566, 144.97635515677968)",-37.81355144,144.9763552,321871.22,5812942.45
1024622,London Plane,Platanus x acerifolia,Platanus,Platanaceae,57,1900,1/1/00,Mature,11-20 years,20,NA,Street,30/9/20,"(-37.81733143874147, 144.95985394856652)",-37.81733144,144.9598539,320427.73,5812491.4
1024367,London Plane,Platanus x acerifolia,Platanus,Platanaceae,NA,1900,1/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.81833782732224, 144.95706562305986)",-37.81833783,144.9570656,320184.72,5812374.36
1022712,English Elm,Ulmus procera,Ulmus,Ulmaceae,61,1900,2/1/00,Over-mature,6-10 years (>50% canopy),10,NA,Street,30/9/20,"(-37.80221734287051, 144.95961334574037)",-37.80221734,144.9596133,320369.92,5814168.09
1038580,Desert Ash,Fraxinus angustifolia,Fraxinus,Oleaceae,43,1900,2/1/00,Mature,21-30 years,30,NA,Park,30/9/20,"(-37.78187528787911, 144.9616311612979)",-37.78187529,144.9616312,320498.35,5816429.24
1015260,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,45,1900,2/1/00,Mature,31-60 years,60,NA,Street,30/9/20,"(-37.79815076854241, 144.9492675105325)",-37.79815077,144.9492675,319449.1,5814599.4
1059590,English Elm,Ulmus procera,Ulmus,Ulmaceae,12,2000,10/10/00,Juvenile,31-60 years,60,NA,Street,30/9/20,"(-37.79113139577954, 144.94415954201227)",-37.7911314,144.9441595,318982.2,5815368.43
1021606,Dutch Elm,Ulmus x hollandica,Ulmus,Ulmaceae,45,1900,2/1/00,Mature,1-5 years (<50% canopy),5,NA,Street,30/9/20,"(-37.80039508138738, 144.96455056003387)",-37.80039508,144.9645506,320800.22,5814379.78
1031922,Weeping Myrtle,Syzygium floribundum,Syzygium,Myrtaceae,NA,1900,2/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.832415698643054, 144.9763251961977)",-37.8324157,144.9763252,321913.94,5810849.1
1055657,Ironbark,Eucalyptus sideroxylon,Eucalyptus,Myrtaceae,81,1900,1/1/00,Mature,31-60 years,60,NA,Park,30/9/20,"(-37.792122338430296, 144.95734598095862)",-37.79212234,144.957346,320145.8,5815283.93
1022366,Golden Carolina Poplar,Populus x canadensis,Populus,Salicaceae,97,1900,2/1/00,Mature,11-20 years,20,NA,Park,30/9/20,"(-37.78709996687862, 144.96305838043986)",-37.78709997,144.9630584,320636.68,5815852.22
1059010,Firewheel Tree,Stenocarpus sinuatus,Stenocarpus,Proteaceae,5,2000,14/7/00,Juvenile,31-60 years,60,NA,Park,30/9/20,"(-37.8113864360945, 144.9831672345902)",-37.81138644,144.9831672,322465.72,5813195.66
1016187,Smooth-barked apple,Angophora costata,Angophora,Myrtaceae,NA,1900,2/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.80352230598724, 144.95406957133008)",-37.80352231,144.9540696,319884.98,5814012.61
1025013,London Plane,Platanus x acerifolia,Platanus,Platanaceae,25,1900,1/1/00,Semi-Mature,11-20 years,20,NA,Street,30/9/20,"(-37.811168509872786, 144.96443794071126)",-37.81116851,144.9644379,320816.35,5813184.08
1060901,English Elm,Ulmus procera,Ulmus,Ulmaceae,NA,2000,1/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.79290447935791, 144.9467486568339)",-37.79290448,144.9467487,319214.52,5815176.69
1060890,English Elm,Ulmus procera,Ulmus,Ulmaceae,21,2000,1/1/00,Semi-Mature,31-60 years,60,NA,Street,30/9/20,"(-37.79188097828762, 144.94547547992167)",-37.79188098,144.9454755,319099.91,5815287.8
1024374,London Plane,Platanus x acerifolia,Platanus,Platanaceae,36,1900,1/1/00,Semi-Mature,6-10 years (>50% canopy),10,NA,Street,30/9/20,"(-37.8180100877813, 144.95820441529457)",-37.81801009,144.9582044,320284.17,5812412.92
1061319,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,28,1900,2/1/00,Semi-Mature,31-60 years,60,NA,Park,30/9/20,"(-37.82027978847518, 144.95906739882608)",-37.82027979,144.9590674,320365.64,5812162.72
1063329,London Plane,Platanus x acerifolia,Platanus,Platanaceae,31,2000,1/1/00,Semi-Mature,6-10 years (>50% canopy),10,NA,Street,30/9/20,"(-37.82219303527595, 144.95131306228177)",-37.82219304,144.9513131,319687.72,5811935.47
1043960,Varnish Wattle,Acacia verniciflua,Acacia,Fabaceae,NA,1900,2/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.791857145102846, 144.9491336837593)",-37.79185715,144.9491337,319421.99,5815297.52
1015950,London Plane,Platanus x acerifolia,Platanus,Platanaceae,17,1900,2/1/00,Semi-Mature,11-20 years,20,NA,Street,30/9/20,"(-37.798030073969464, 144.95105729856465)",-37.79803007,144.9510573,319606.4,5814616.25
1062122,Spotted Gum,Corymbia maculata,Corymbia,Myrtaceae,17,2000,1/1/00,Semi-Mature,61+ years,80,NA,Park,30/9/20,"(-37.817173220347165, 144.98968860247564)",-37.81717322,144.9896886,323053.65,5812565.9
1059642,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,20,2000,10/10/00,Semi-Mature,31-60 years,60,NA,Street,30/9/20,"(-37.795816229316976, 144.97253528014159)",-37.79581623,144.9725353,321492.24,5814903.16
1029523,London Plane,Platanus x acerifolia,Platanus,Platanaceae,NA,1900,2/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.82811487894371, 144.97152028373594)",-37.82811488,144.9715203,321480.69,5811317.17
1018538,London Plane,Platanus x acerifolia,Platanus,Platanaceae,68,1900,1/1/00,Mature,6-10 years (>50% canopy),10,NA,Street,30/9/20,"(-37.79867733627491, 144.9391449455785)",-37.79867734,144.9391449,318559.08,5814521.36
1024502,London Plane,Platanus x acerifolia,Platanus,Platanaceae,39,1900,1/1/00,Semi-Mature,11-20 years,20,NA,Street,30/9/20,"(-37.812349037647664, 144.95963647891762)",-37.81234904,144.9596365,320396.51,5813043.86
1062939,London Plane,Platanus x acerifolia,Platanus,Platanaceae,19,2000,1/1/00,Semi-Mature,31-60 years,60,NA,Street,30/9/20,"(-37.82262524804519, 144.92103299720824)",-37.82262525,144.921033,317023.44,5811828.61
1020781,Manchurian Pear,Pyrus ussuriensis,Pyrus,Rosaceae,18,1900,2/1/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.78789393377801, 144.94185396636342)",-37.78789393,144.941854,318771.26,5815723.21
1060875,English Elm,Ulmus procera,Ulmus,Ulmaceae,6,2000,1/1/00,Juvenile,<1 year,1,NA,Park,30/9/20,"(-37.794432218525934, 144.94830363716918)",-37.79443222,144.9483036,319355.17,5815010.17
1024454,London Plane,Platanus x acerifolia,Platanus,Platanaceae,43,1900,1/1/00,Semi-Mature,6-10 years (>50% canopy),10,NA,Street,30/9/20,"(-37.81298006161557, 144.96271359934894)",-37.81298006,144.9627136,320668.93,5812979.75
1016854,Evergreen alder,Alnus jorullensis,Alnus,Betulaceae,35,1900,2/1/00,Mature,21-30 years,30,NA,Street,30/9/20,"(-37.7965534835498, 144.9339780689471)",-37.79655348,144.9339781,318098.92,5814746.99
1023312,London Plane,Platanus x acerifolia,Platanus,Platanaceae,20,1900,2/1/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.81210805123109, 144.95561959461776)",-37.81210805,144.9556196,320042.3,5813062.87
1017015,London Plane,Platanus x acerifolia,Platanus,Platanaceae,35,1900,2/1/00,Semi-Mature,21-30 years,30,NA,Street,30/9/20,"(-37.80265749193284, 144.92602663275477)",-37.80265749,144.9260266,317413.8,5814054.14
1034092,English Oak,Quercus robur,Quercus,Fagaceae,76,1900,1/1/00,Mature,21-30 years,30,NA,Park,30/9/20,"(-37.826956567435715, 144.98058230886758)",-37.82695657,144.9805823,322275.51,5811462.99
1022176,Huntingdon Elm,Ulmus x hollandica,Ulmus,Ulmaceae,51,1900,2/1/00,Mature,1-5 years (<50% canopy),5,NA,Street,30/9/20,"(-37.79434124169281, 144.96484289982394)",-37.79434124,144.9648429,320811.33,5815052.11
1037431,Canary Island Date Palm,Phoenix canariensis,Phoenix,Arecaceae,80,1900,1/1/00,Mature,31-60 years,60,NA,Park,30/9/20,"(-37.80959530899248, 144.97382134903484)",-37.80959531,144.9738213,321638.64,5813376.61
1061248,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,41,2000,1/1/00,Mature,31-60 years,60,NA,Street,30/9/20,"(-37.82351592397685, 144.95942722935104)",-37.82351592,144.9594272,320405.16,5811804.31
1046838,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,NA,1900,1/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.787455580173535, 144.9455225448889)",-37.78745558,144.9455225,319093.26,5815778.96
1061247,Japanese Zelkova,Zelkova serrata,Zelkova,Ulmaceae,35,2000,1/1/00,Semi-Mature,31-60 years,60,NA,Street,30/9/20,"(-37.823562466214085, 144.9593724375274)",-37.82356247,144.9593724,320400.45,5811799.04
1059117,London Plane,Platanus x acerifolia,Platanus,Platanaceae,41,2000,6/7/00,Mature,6-10 years (>50% canopy),10,NA,Park,30/9/20,"(-37.799081390490095, 144.94359194744146)",-37.79908139,144.9435919,318951.63,5814485.15
1059890,London Plane,Platanus x acerifolia,Platanus,Platanaceae,22,1900,2/1/00,Semi-Mature,11-20 years,20,NA,Street,30/9/20,"(-37.80328335475458, 144.92975490228199)",-37.80328335,144.9297549,317743.6,5813991.97
1016284,London Plane,Platanus x acerifolia,Platanus,Platanaceae,43,1900,2/1/00,Mature,21-30 years,30,NA,Street,30/9/20,"(-37.80376960293602, 144.95697194649313)",-37.8037696,144.9569719,320141.12,5813990.76
1023753,London Plane,Platanus x acerifolia,Platanus,Platanaceae,NA,1900,2/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.80519816310883, 144.9490721132149)",-37.80519816,144.9490721,319449.06,5813817
1024332,London Plane,Platanus x acerifolia,Platanus,Platanaceae,29,1900,1/1/00,Semi-Mature,11-20 years,20,NA,Street,30/9/20,"(-37.81819344041812, 144.9568516043602)",-37.81819344,144.9568516,320165.53,5812389.97
1043095,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,NA,1900,2/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.7926660394929, 144.95080576487146)",-37.79266604,144.9508058,319571.2,5815210.99
1033094,Brush Box,Lophostemon confertus,Lophostemon,Myrtaceae,38,1900,1/1/00,Mature,21-30 years,30,NA,Park,30/9/20,"(-37.82330631684056, 144.97273532942597)",-37.82330632,144.9727353,321576.05,5811853.08
1029413,Dutch Elm,Ulmus x hollandica,Ulmus,Ulmaceae,43,1900,2/1/00,Semi-Mature,1-5 years (<50% canopy),5,NA,Street,30/9/20,"(-37.823848675808726, 144.9706865347461)",-37.82384868,144.9706865,321397.02,5811788.98
1050238,Sugar gum,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,NA,1900,1/1/00,NA,NA,NA,NA,Park,30/9/20,"(-37.78310116186885, 144.9566643227366)",-37.78310116,144.9566643,320063.89,5816283.66
1022177,English Elm,Ulmus procera,Ulmus,Ulmaceae,70,1900,2/1/00,Mature,6-10 years (<50% canopy),10,NA,Street,30/9/20,"(-37.79424817804917, 144.96483409734302)",-37.79424818,144.9648341,320810.33,5815062.42
1025139,London Plane,Platanus x acerifolia,Platanus,Platanaceae,NA,1900,1/1/00,NA,NA,NA,NA,Street,30/9/20,"(-37.81552299968621, 144.9660966881739)",-37.815523,144.9660967,320972.9,5812704.06
